run_id,family,rate,algorithm,phase,realization,realized_rate,rmse,mae,train_s,completed_at,PM25,PM10,SO2,NO2,CO,O3
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r009,0.3000,28.694563,18.221045,0.0,2026-08-18T16:34:51.066965+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r010,0.3002,28.771822,18.205911,0.0,2026-08-18T16:36:28.519017+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r011,0.3000,28.775757,18.218368,0.0,2026-08-18T16:38:39.232405+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r012,0.3019,28.601529,18.173899,0.0,2026-08-18T16:39:46.122987+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r013,0.2998,28.753446,18.244197,0.0,2026-08-18T16:40:56.795240+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r014,0.2997,28.624395,18.142106,0.0,2026-08-18T16:42:43.489304+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r015,0.3001,28.625970,18.147212,0.0,2026-08-18T16:44:03.838399+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r016,0.2996,28.815233,18.244502,0.0,2026-08-18T16:45:23.860754+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r017,0.3009,28.725834,18.256061,0.0,2026-08-18T16:47:18.582606+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r018,0.3000,28.622734,18.143855,0.0,2026-08-18T16:48:30.858101+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,test,test_r019,0.2999,28.748889,18.220588,0.0,2026-08-18T16:49:40.744691+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,train,,0.0000,nan,nan,0.0,2026-08-18T16:16:43.267026+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,brits,validate,test_r000,0.0000,30.206294,18.636609,0.0,2026-08-18T16:18:30.988819+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r000,0.3002,8.502676,4.902104,0.0,2026-08-18T16:18:37.942438+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r001,0.3005,8.500571,4.923378,0.0,2026-08-18T16:18:43.787776+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r002,0.3003,8.415518,4.903050,0.0,2026-08-18T16:18:49.790606+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r003,0.3004,8.391220,4.902935,0.0,2026-08-18T16:18:55.580435+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r004,0.2990,8.447395,4.912104,0.0,2026-08-18T16:19:01.199671+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r005,0.3006,8.475324,4.909115,0.0,2026-08-18T16:19:06.412863+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r006,0.3011,8.487165,4.929667,0.0,2026-08-18T16:19:12.194311+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r007,0.3002,8.485567,4.917824,0.0,2026-08-18T16:19:18.116342+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r008,0.2993,8.489391,4.913964,0.0,2026-08-18T16:19:24.194920+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r009,0.3000,8.410512,4.912026,0.0,2026-08-18T16:19:30.442972+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r010,0.3002,8.428526,4.921577,0.0,2026-08-18T16:19:36.001113+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r011,0.3000,8.485203,4.920834,0.0,2026-08-18T16:19:41.770597+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r012,0.3019,8.346609,4.897924,0.0,2026-08-18T16:19:49.325573+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r013,0.2998,8.537721,4.923687,0.0,2026-08-18T16:19:55.492425+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r014,0.2997,8.365257,4.892652,0.0,2026-08-18T16:20:03.953991+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r015,0.3001,8.427449,4.916407,0.0,2026-08-18T16:20:10.290555+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r016,0.2996,8.486782,4.919843,0.0,2026-08-18T16:20:16.193570+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r017,0.3009,8.395005,4.905083,0.0,2026-08-18T16:20:22.133737+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r018,0.3000,8.307379,4.894584,0.0,2026-08-18T16:20:28.158606+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,test,test_r019,0.2999,8.439467,4.890701,0.0,2026-08-18T16:20:33.470782+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,train,,0.0000,nan,nan,0.0,2026-08-18T13:43:05.455685+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits,validate,test_r000,0.0000,8.928862,5.114085,0.0,2026-08-18T16:16:54.782140+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r000,0.3002,8.530098,4.978262,0.0,2026-08-18T16:20:39.999984+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r001,0.3005,8.533684,4.997503,0.0,2026-08-18T16:20:46.224215+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r002,0.3003,8.452415,4.972960,0.0,2026-08-18T16:20:52.695262+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r003,0.3004,8.411346,4.976919,0.0,2026-08-18T16:20:58.378621+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r004,0.2990,8.473182,4.991455,0.0,2026-08-18T16:21:04.681174+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r005,0.3006,8.506633,4.987234,0.0,2026-08-18T16:21:11.192531+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r006,0.3011,8.500621,4.996927,0.0,2026-08-18T16:21:18.194239+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r007,0.3002,8.510227,4.993638,0.0,2026-08-18T16:21:24.479231+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r008,0.2993,8.539844,4.992369,0.0,2026-08-18T16:21:30.738511+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r009,0.3000,8.426254,4.980820,0.0,2026-08-18T16:21:37.150899+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r010,0.3002,8.442826,4.989180,0.0,2026-08-18T16:21:43.943678+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r011,0.3000,8.489915,4.981098,0.0,2026-08-18T16:21:50.406604+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r012,0.3019,8.384920,4.972621,0.0,2026-08-18T16:21:56.803135+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r013,0.2998,8.584727,5.005442,0.0,2026-08-18T16:22:03.202322+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r014,0.2997,8.384371,4.953987,0.0,2026-08-18T16:22:09.931418+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r015,0.3001,8.427040,4.971026,0.0,2026-08-18T16:22:16.189021+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r016,0.2996,8.533807,4.997315,0.0,2026-08-18T16:22:22.733614+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r017,0.3009,8.432036,4.980223,0.0,2026-08-18T16:22:28.657078+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r018,0.3000,8.346575,4.961078,0.0,2026-08-18T16:22:39.246652+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,test,test_r019,0.2999,8.480041,4.973664,0.0,2026-08-18T16:22:59.129112+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,train,,0.0000,nan,nan,0.0,2026-08-18T13:52:53.121193+00:00,nan,nan,nan,nan,nan,nan
9445c372-e4f3-4d4f-b296-15ad00b9ceaa,mcar,0.3,saits_lc,validate,test_r000,0.0000,9.055494,5.155118,0.0,2026-08-18T16:17:08.537993+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r000,0.0559,46.580942,30.466733,0.0,2026-08-19T10:44:26.767378+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r001,0.0560,46.930258,30.767227,0.0,2026-08-19T10:45:50.114632+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r002,0.0561,46.789399,30.646443,0.0,2026-08-19T10:48:03.002334+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r003,0.0562,47.196183,31.093417,0.0,2026-08-19T10:51:05.119004+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r004,0.0566,46.449783,30.417025,0.0,2026-08-19T10:52:25.396001+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r005,0.0560,46.730249,30.688218,0.0,2026-08-19T10:53:45.294686+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r006,0.0565,47.153409,30.897979,0.0,2026-08-19T10:55:02.609766+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r007,0.0564,46.751516,30.647730,0.0,2026-08-19T10:56:25.864638+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r008,0.0564,46.863430,30.743387,0.0,2026-08-19T10:57:46.630170+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r009,0.0559,46.874191,30.614176,0.0,2026-08-19T10:59:05.317481+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r010,0.0563,46.602758,30.507992,0.0,2026-08-19T11:00:22.072109+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r011,0.0560,47.299783,31.064554,0.0,2026-08-19T11:01:41.569552+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r012,0.0562,46.839055,30.831166,0.0,2026-08-19T11:03:59.723208+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r013,0.0560,47.049567,30.719654,0.0,2026-08-19T11:05:25.359888+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r014,0.0563,46.772769,30.640077,0.0,2026-08-19T11:06:47.017147+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r015,0.0564,47.051232,31.038529,0.0,2026-08-19T11:08:16.834401+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r016,0.0564,47.408567,30.926668,0.0,2026-08-19T11:09:38.097419+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r017,0.0557,46.427695,30.365400,0.0,2026-08-19T11:10:56.834622+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r018,0.0562,47.084159,30.898449,0.0,2026-08-19T11:12:14.463790+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,test,test_r019,0.0564,46.660246,30.557306,0.0,2026-08-19T11:13:30.473220+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,train,,0.0000,nan,nan,0.0,2026-08-19T10:36:19.764110+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,brits,validate,test_r000,0.0000,50.472693,31.115772,0.0,2026-08-19T10:38:06.299440+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r000,0.0559,11.417895,6.903335,0.0,2026-08-19T10:38:14.520019+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r001,0.0560,11.974685,7.049780,0.0,2026-08-19T10:38:21.895876+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r002,0.0561,11.722473,6.935171,0.0,2026-08-19T10:38:29.499437+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r003,0.0562,11.927247,7.008880,0.0,2026-08-19T10:38:36.288040+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r004,0.0566,11.790979,6.905990,0.0,2026-08-19T10:38:43.834263+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r005,0.0560,11.746615,7.009237,0.0,2026-08-19T10:38:51.403284+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r006,0.0565,12.062652,6.988186,0.0,2026-08-19T10:38:58.676881+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r007,0.0564,11.836496,6.965274,0.0,2026-08-19T10:39:05.934233+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r008,0.0564,12.013369,6.926651,0.0,2026-08-19T10:39:13.220511+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r009,0.0559,12.017655,6.987421,0.0,2026-08-19T10:39:20.377653+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r010,0.0563,11.841087,6.933980,0.0,2026-08-19T10:39:27.245632+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r011,0.0560,12.207013,7.009990,0.0,2026-08-19T10:39:34.810046+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r012,0.0562,11.671646,6.906680,0.0,2026-08-19T10:39:42.882134+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r013,0.0560,12.112123,6.981043,0.0,2026-08-19T10:39:50.290546+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r014,0.0563,11.761534,6.966658,0.0,2026-08-19T10:39:57.914180+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r015,0.0564,11.651212,6.976381,0.0,2026-08-19T10:40:05.252011+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r016,0.0564,11.892193,6.986962,0.0,2026-08-19T10:40:12.634803+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r017,0.0557,11.783747,6.922498,0.0,2026-08-19T10:40:19.785910+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r018,0.0562,11.875485,7.034024,0.0,2026-08-19T10:40:26.897780+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,test,test_r019,0.0564,11.668612,6.898993,0.0,2026-08-19T10:40:33.889287+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,train,,0.0000,nan,nan,0.0,2026-08-19T07:44:39.645025+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits,validate,test_r000,0.0000,13.253371,7.359330,0.0,2026-08-19T10:36:27.566747+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r000,0.0559,11.668969,6.964489,0.0,2026-08-19T10:40:41.371421+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r001,0.0560,12.233746,7.125765,0.0,2026-08-19T10:40:48.983495+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r002,0.0561,11.935211,6.988363,0.0,2026-08-19T10:40:56.473539+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r003,0.0562,12.157368,7.054912,0.0,2026-08-19T10:41:03.473454+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r004,0.0566,12.025493,6.953707,0.0,2026-08-19T10:41:10.593141+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r005,0.0560,11.934147,7.070339,0.0,2026-08-19T10:41:17.779574+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r006,0.0565,12.330481,7.041879,0.0,2026-08-19T10:41:25.083560+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r007,0.0564,12.095097,7.034341,0.0,2026-08-19T10:41:32.474872+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r008,0.0564,12.264415,6.993877,0.0,2026-08-19T10:41:40.099392+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r009,0.0559,12.266224,7.045708,0.0,2026-08-19T10:41:47.672351+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r010,0.0563,12.150041,7.025727,0.0,2026-08-19T10:41:54.887480+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r011,0.0560,12.460972,7.063201,0.0,2026-08-19T10:42:02.259563+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r012,0.0562,11.823099,6.936818,0.0,2026-08-19T10:42:09.926663+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r013,0.0560,12.325991,7.015454,0.0,2026-08-19T10:42:16.805921+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r014,0.0563,12.014081,7.036313,0.0,2026-08-19T10:42:24.223726+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r015,0.0564,11.920442,7.031844,0.0,2026-08-19T10:42:31.890639+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r016,0.0564,12.166762,7.046202,0.0,2026-08-19T10:42:38.968919+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r017,0.0557,11.992334,6.956405,0.0,2026-08-19T10:42:46.444124+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r018,0.0562,12.094061,7.054090,0.0,2026-08-19T10:42:53.537504+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,test,test_r019,0.0564,11.853427,6.927663,0.0,2026-08-19T10:43:01.107364+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,train,,0.0000,nan,nan,0.0,2026-08-19T07:56:32.501792+00:00,nan,nan,nan,nan,nan,nan
fad475f2-bf35-493c-a89e-352621b79c8f,mnar,0.3,saits_lc,validate,test_r000,0.0000,13.406892,7.531942,0.0,2026-08-19T10:36:34.823498+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r000,0.5072,29.075658,17.855440,0.0,2026-08-24T02:02:02.169093+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r001,0.4930,30.323826,18.250089,0.0,2026-08-24T02:02:41.828462+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r002,0.4528,29.481077,18.071311,0.0,2026-08-24T02:03:23.198726+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r003,0.5030,27.297990,16.672138,0.0,2026-08-24T02:04:02.800373+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r004,0.4945,30.420278,18.307877,0.0,2026-08-24T02:04:49.786188+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r005,0.5010,27.368038,16.674561,0.0,2026-08-24T02:05:27.831376+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r006,0.5027,27.332921,16.671916,0.0,2026-08-24T02:06:05.935687+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r007,0.5025,27.390884,16.694830,0.0,2026-08-24T02:06:47.142826+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r008,0.4545,29.582758,18.107946,0.0,2026-08-24T02:07:27.815767+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r009,0.4517,29.511687,18.097339,0.0,2026-08-24T02:08:07.545115+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r010,0.4504,29.495969,18.072200,0.0,2026-08-24T02:08:50.859768+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r011,0.5020,27.368891,16.697880,0.0,2026-08-24T02:09:29.041118+00:00,nan,nan,nan,nan,nan,nan
