algorithm_id,masking_id,pollutant,masking_rate,mae,rmse,result_id,algorithm_name,family,masking_name,mre
b8ad1bf8-4e74-4697-bbc4-76c160831413,protocol:test_r004,SO2,0.000000,2.015431,3.355125,7393dc34-2e89-4ebe-ba16-aff403058b1d,ExponentialSmoothing,classical,protocol:test_r004,
a3b5081b-0f46-419d-8018-61bd8997fef3,protocol:test_r000,SO2,0.000000,29.185820,38.165913,5d046bc6-7c95-45a7-942d-452fef483ad4,GRU-D,dl_temporal,protocol:test_r000,
a3b5081b-0f46-419d-8018-61bd8997fef3,protocol:test_r001,SO2,0.000000,28.299985,37.181903,aa4cee28-825f-4e1b-a933-7b9d47d068e9,GRU-D,dl_temporal,protocol:test_r001,
a3b5081b-0f46-419d-8018-61bd8997fef3,protocol:test_r002,SO2,0.000000,28.825761,37.829584,5eb77775-3440-495e-b279-80670307e87c,GRU-D,dl_temporal,protocol:test_r002,
a3b5081b-0f46-419d-8018-61bd8997fef3,protocol:test_r003,SO2,0.000000,29.722247,38.523096,e1ebfad5-48ee-4a34-b026-9569beb6ed58,GRU-D,dl_temporal,protocol:test_r003,
a3b5081b-0f46-419d-8018-61bd8997fef3,protocol:test_r004,SO2,0.000000,28.070145,37.107445,1f39459a-7a38-4c35-af77-61ef86338cc8,GRU-D,dl_temporal,protocol:test_r004,
e3b1da1c-f897-4205-ba18-760988645dc7,protocol:test_r000,SO2,0.000000,1.757660,2.559941,f5d12f5b-396c-4167-9194-75b817a7c2a1,LOCF,naive,protocol:test_r000,
e3b1da1c-f897-4205-ba18-760988645dc7,protocol:test_r001,SO2,0.000000,2.054972,3.365441,86900202-adca-4563-bc35-7a201f9e3682,LOCF,naive,protocol:test_r001,
e3b1da1c-f897-4205-ba18-760988645dc7,protocol:test_r002,SO2,0.000000,1.925134,2.994670,cbe4465d-b499-4ece-8acb-7eb1a8e0ddeb,LOCF,naive,protocol:test_r002,
e3b1da1c-f897-4205-ba18-760988645dc7,protocol:test_r003,SO2,0.000000,1.883854,2.781979,2349d26b-576a-4b5e-b28b-9e7a2f69a182,LOCF,naive,protocol:test_r003,
e3b1da1c-f897-4205-ba18-760988645dc7,protocol:test_r004,SO2,0.000000,2.084833,3.452615,d63de020-c2e4-44a6-8452-afc646698b4a,LOCF,naive,protocol:test_r004,
8a14caf0-0c41-4987-a269-feef8d60c750,protocol:test_r000,SO2,0.000000,1.496785,2.133614,e94801b7-f07a-4f9d-8e3b-4221782076fd,LinearInterpolation,naive,protocol:test_r000,
8a14caf0-0c41-4987-a269-feef8d60c750,protocol:test_r001,SO2,0.000000,1.666184,2.757031,665eb43f-1537-47cb-9139-2923c57c675d,LinearInterpolation,naive,protocol:test_r001,
8a14caf0-0c41-4987-a269-feef8d60c750,protocol:test_r002,SO2,0.000000,1.489631,2.119838,16352d00-d830-4700-9799-b3d94b00bb43,LinearInterpolation,naive,protocol:test_r002,
8a14caf0-0c41-4987-a269-feef8d60c750,protocol:test_r003,SO2,0.000000,1.565807,2.239294,516e04dc-c0ad-4c92-b049-48c23b54dd4a,LinearInterpolation,naive,protocol:test_r003,
8a14caf0-0c41-4987-a269-feef8d60c750,protocol:test_r004,SO2,0.000000,1.693239,2.837557,311f36e5-6290-4664-a17e-d4f16d75382c,LinearInterpolation,naive,protocol:test_r004,
78ded0bb-6209-43f4-9498-7c19e0cc382a,protocol:test_r000,SO2,0.000000,10.418867,17.719300,c9516122-e4e8-459c-ae8f-e550abfa9387,Mean,naive,protocol:test_r000,
78ded0bb-6209-43f4-9498-7c19e0cc382a,protocol:test_r001,SO2,0.000000,8.679935,15.850826,1b26b84a-ea01-4a6b-bde6-1feac8e07dc7,Mean,naive,protocol:test_r001,
78ded0bb-6209-43f4-9498-7c19e0cc382a,protocol:test_r002,SO2,0.000000,9.527520,16.447666,707aec4a-6879-45f5-9c6a-5c503c6babf9,Mean,naive,protocol:test_r002,
78ded0bb-6209-43f4-9498-7c19e0cc382a,protocol:test_r003,SO2,0.000000,9.331258,16.713029,5530b4e4-209d-4ee4-b66e-749a2476e25f,Mean,naive,protocol:test_r003,
78ded0bb-6209-43f4-9498-7c19e0cc382a,protocol:test_r004,SO2,0.000000,8.783163,16.121176,bb4ab87e-f808-42ea-b484-1352d033aaa6,Mean,naive,protocol:test_r004,
9d8705a3-9539-413e-946c-12014a9a5044,protocol:test_r000,SO2,0.000000,10.688823,18.759381,aa40ab2e-f789-46da-9e57-2dbf5b9206ef,Median,naive,protocol:test_r000,
9d8705a3-9539-413e-946c-12014a9a5044,protocol:test_r001,SO2,0.000000,9.183414,17.445568,7b0a53f6-ada9-4e89-b251-f41a9ba0f23f,Median,naive,protocol:test_r001,
9d8705a3-9539-413e-946c-12014a9a5044,protocol:test_r002,SO2,0.000000,9.816750,17.615271,d062c6bd-e1a8-47f5-b495-25f548ae6b35,Median,naive,protocol:test_r002,
9d8705a3-9539-413e-946c-12014a9a5044,protocol:test_r003,SO2,0.000000,9.792513,18.344576,e8b77a94-f216-43d1-b4e4-999676830bdb,Median,naive,protocol:test_r003,
9d8705a3-9539-413e-946c-12014a9a5044,protocol:test_r004,SO2,0.000000,9.232737,17.631050,e3f2566a-191a-4504-ab7a-9a26ef764856,Median,naive,protocol:test_r004,
b8a8d3fc-06dc-417d-a4ff-aed7d584dfcc,protocol:test_r000,SO2,0.000000,1.683092,2.453038,b92af9a5-ec9d-43d6-a2ab-5e49303729de,MovingAverage,classical,protocol:test_r000,
b8a8d3fc-06dc-417d-a4ff-aed7d584dfcc,protocol:test_r001,SO2,0.000000,1.992394,3.276689,f5973ec7-38c2-4b5c-b291-19b2675a40ba,MovingAverage,classical,protocol:test_r001,
b8a8d3fc-06dc-417d-a4ff-aed7d584dfcc,protocol:test_r002,SO2,0.000000,1.865459,2.904753,915941c5-6b11-4d6e-90c0-e4aef949cac1,MovingAverage,classical,protocol:test_r002,
b8a8d3fc-06dc-417d-a4ff-aed7d584dfcc,protocol:test_r003,SO2,0.000000,1.808650,2.674913,191da074-d820-4276-9d16-e5d352723b77,MovingAverage,classical,protocol:test_r003,
b8a8d3fc-06dc-417d-a4ff-aed7d584dfcc,protocol:test_r004,SO2,0.000000,2.020138,3.357626,613d5436-3288-4559-b74a-0c37944e1d28,MovingAverage,classical,protocol:test_r004,
f323ea5c-68d0-411f-9155-502a0e350f80,protocol:test_r000,SO2,0.000000,1.693483,2.446640,541a192e-2a65-4466-ba7d-7299d31c4cd0,NearestInterpolation,classical,protocol:test_r000,
f323ea5c-68d0-411f-9155-502a0e350f80,protocol:test_r001,SO2,0.000000,1.896640,3.086527,6e4650df-fcd3-425c-9e5d-99e651cebc43,NearestInterpolation,classical,protocol:test_r001,
f323ea5c-68d0-411f-9155-502a0e350f80,protocol:test_r002,SO2,0.000000,1.753946,2.581303,e26ac79e-9a6d-4ccd-b732-62a208c86faf,NearestInterpolation,classical,protocol:test_r002,
f323ea5c-68d0-411f-9155-502a0e350f80,protocol:test_r003,SO2,0.000000,1.779816,2.572301,95fe7a45-5a03-4e2b-8431-14c0f3c0fe8e,NearestInterpolation,classical,protocol:test_r003,
f323ea5c-68d0-411f-9155-502a0e350f80,protocol:test_r004,SO2,0.000000,1.932564,3.176040,69ff32d0-29cf-403c-93e7-973547a1f5b0,NearestInterpolation,classical,protocol:test_r004,
510e6b79-4247-4ad4-af90-164ef33d9250,protocol:test_r000,SO2,0.000000,24.736903,33.384211,4b2cf43b-8326-4aba-9005-fdce7811cd04,SAITS,dl_temporal,protocol:test_r000,
510e6b79-4247-4ad4-af90-164ef33d9250,protocol:test_r001,SO2,0.000000,24.358054,32.852340,20521853-447f-467c-8cea-07617361839e,SAITS,dl_temporal,protocol:test_r001,
510e6b79-4247-4ad4-af90-164ef33d9250,protocol:test_r002,SO2,0.000000,24.608852,33.214739,5b0efab6-41bc-48bc-b72c-15397ac01634,SAITS,dl_temporal,protocol:test_r002,
510e6b79-4247-4ad4-af90-164ef33d9250,protocol:test_r003,SO2,0.000000,25.546421,34.043817,f60f35cd-0838-4a18-a83f-a0adb204fd82,SAITS,dl_temporal,protocol:test_r003,
510e6b79-4247-4ad4-af90-164ef33d9250,protocol:test_r004,SO2,0.000000,24.058845,32.652237,01e3eaa0-e8ca-496d-b500-867f29480a8a,SAITS,dl_temporal,protocol:test_r004,
3d7dd928-9794-4869-81ec-76fbdda1db01,protocol:test_r000,SO2,0.000000,24.896830,33.673093,83acd948-0040-47ba-b7b9-5f63640c955e,SAITS-LC,dl_temporal,protocol:test_r000,
3d7dd928-9794-4869-81ec-76fbdda1db01,protocol:test_r001,SO2,0.000000,24.459247,33.084197,eeb706d3-4d91-4957-8e6b-b9114c1e86e6,SAITS-LC,dl_temporal,protocol:test_r001,
3d7dd928-9794-4869-81ec-76fbdda1db01,protocol:test_r002,SO2,0.000000,24.760735,33.496103,647fc8e8-d80c-4b29-8cce-fb1b262c9947,SAITS-LC,dl_temporal,protocol:test_r002,
3d7dd928-9794-4869-81ec-76fbdda1db01,protocol:test_r003,SO2,0.000000,25.776089,34.381012,ef3e2231-5208-4abf-85e6-a023328c1a0c,SAITS-LC,dl_temporal,protocol:test_r003,
3d7dd928-9794-4869-81ec-76fbdda1db01,protocol:test_r004,SO2,0.000000,24.140672,32.884768,7e2b34a3-c01c-49ab-9a79-624ed4f321be,SAITS-LC,dl_temporal,protocol:test_r004,
58ff40b4-4e64-4d2d-bf7d-0602447331fa,protocol:test_r000,SO2,0.000000,24.300763,32.911798,76abd8e2-93a4-46cd-9909-d6b66e1db96c,SAITS-LCH,dl_temporal,protocol:test_r000,
58ff40b4-4e64-4d2d-bf7d-0602447331fa,protocol:test_r001,SO2,0.000000,23.878782,32.347557,c378e48a-408a-4961-a8ed-737d80eed97e,SAITS-LCH,dl_temporal,protocol:test_r001,
58ff40b4-4e64-4d2d-bf7d-0602447331fa,protocol:test_r002,SO2,0.000000,24.124026,32.711198,e9016f0c-2f53-4d4f-9458-e4d41987c726,SAITS-LCH,dl_temporal,protocol:test_r002,
58ff40b4-4e64-4d2d-bf7d-0602447331fa,protocol:test_r003,SO2,0.000000,25.122592,33.578014,0b226a59-dbfe-4613-a0a6-ca05eb379704,SAITS-LCH,dl_temporal,protocol:test_r003,
58ff40b4-4e64-4d2d-bf7d-0602447331fa,protocol:test_r004,SO2,0.000000,23.554339,32.100181,a5f8afe1-2d67-4ea0-b01e-cb30dfb5e143,SAITS-LCH,dl_temporal,protocol:test_r004,
3fc5eeaf-3963-4779-8adc-6340c61c640f,protocol:test_r000,SO2,0.000000,5.359810,9.464179,12c3d720-7286-4f27-b2e0-fa484359a4c5,SeasonalNaive,classical,protocol:test_r000,
3fc5eeaf-3963-4779-8adc-6340c61c640f,protocol:test_r001,SO2,0.000000,5.059282,9.230662,02da8d05-e90f-4574-b495-f2158e8eb937,SeasonalNaive,classical,protocol:test_r001,
3fc5eeaf-3963-4779-8adc-6340c61c640f,protocol:test_r002,SO2,0.000000,5.356522,9.542418,3123e726-10ce-4783-bb74-2d0ae9cd1c3a,SeasonalNaive,classical,protocol:test_r002,
3fc5eeaf-3963-4779-8adc-6340c61c640f,protocol:test_r003,SO2,0.000000,5.405532,9.464981,0b408854-52d6-4876-bf7e-6cca0b1e7088,SeasonalNaive,classical,protocol:test_r003,
3fc5eeaf-3963-4779-8adc-6340c61c640f,protocol:test_r004,SO2,0.000000,5.018499,9.257721,4713f9a4-3bdb-405d-b1c7-d1290fcfdc91,SeasonalNaive,classical,protocol:test_r004,
d151ee3e-d2c6-4782-a2c5-55f830b29564,protocol:test_r000,SO2,0.000000,28.925526,37.804192,1ecb0945-e23f-4cad-8f7b-2c3bc532ddc3,Simple GRU,dl_temporal,protocol:test_r000,
d151ee3e-d2c6-4782-a2c5-55f830b29564,protocol:test_r001,SO2,0.000000,27.886884,36.617086,6b87e158-a9e1-4530-bf2c-9344cd623c3f,Simple GRU,dl_temporal,protocol:test_r001,
d151ee3e-d2c6-4782-a2c5-55f830b29564,protocol:test_r002,SO2,0.000000,28.433129,37.307248,ac459551-ee55-432b-9272-12d80e06b264,Simple GRU,dl_temporal,protocol:test_r002,
d151ee3e-d2c6-4782-a2c5-55f830b29564,protocol:test_r003,SO2,0.000000,29.396303,38.083510,464e8742-50a6-4fb7-b3fb-dbec0b26d88a,Simple GRU,dl_temporal,protocol:test_r003,
d151ee3e-d2c6-4782-a2c5-55f830b29564,protocol:test_r004,SO2,0.000000,27.660872,36.574585,b5d80eed-e44d-4cdd-8c41-021ca871b3c4,Simple GRU,dl_temporal,protocol:test_r004,
8cb5f071-edb8-4d00-9e53-0ae2a8c871de,protocol:test_r000,SO2,0.000000,28.680969,37.589294,58e3467b-4392-4d64-a667-cb163eed00e9,Simple LSTM,dl_temporal,protocol:test_r000,
8cb5f071-edb8-4d00-9e53-0ae2a8c871de,protocol:test_r001,SO2,0.000000,27.841648,36.604923,d4ee3267-0cb8-4477-9017-559c41d0a9ce,Simple LSTM,dl_temporal,protocol:test_r001,
8cb5f071-edb8-4d00-9e53-0ae2a8c871de,protocol:test_r002,SO2,0.000000,28.433288,37.328837,fc099c79-e9f8-448c-9cde-9df66fb0a2fa,Simple LSTM,dl_temporal,protocol:test_r002,
8cb5f071-edb8-4d00-9e53-0ae2a8c871de,protocol:test_r003,SO2,0.000000,29.220294,37.951988,c3bb05f9-8885-46d1-a9c3-1d7458f84876,Simple LSTM,dl_temporal,protocol:test_r003,
8cb5f071-edb8-4d00-9e53-0ae2a8c871de,protocol:test_r004,SO2,0.000000,27.631590,36.598113,e49661d7-d744-41d2-bad9-7d646caee4b5,Simple LSTM,dl_temporal,protocol:test_r004,
41a3c283-a634-4e93-b791-b468b3578521,protocol:test_r000,SO2,0.000000,27.022210,35.570737,3810b0a1-dfdc-4113-99da-42d853110263,Simple RNN,dl_temporal,protocol:test_r000,
41a3c283-a634-4e93-b791-b468b3578521,protocol:test_r001,SO2,0.000000,26.269319,34.625543,0ab680ee-1b28-4dee-9f6e-e3b9192a2914,Simple RNN,dl_temporal,protocol:test_r001,
41a3c283-a634-4e93-b791-b468b3578521,protocol:test_r002,SO2,0.000000,26.763603,35.271396,23d5c03c-8e43-4cc5-b23f-a97210d150c8,Simple RNN,dl_temporal,protocol:test_r002,
41a3c283-a634-4e93-b791-b468b3578521,protocol:test_r003,SO2,0.000000,27.756747,36.074711,a312ceb0-ca72-4b61-8688-3cef64f3a200,Simple RNN,dl_temporal,protocol:test_r003,
41a3c283-a634-4e93-b791-b468b3578521,protocol:test_r004,SO2,0.000000,26.088237,34.612732,8a5baeaa-ac73-40f4-9a29-9399678f4d93,Simple RNN,dl_temporal,protocol:test_r004,
