series_index,column_label,n_observed,adf_statistic,adf_pvalue,adf_used_lag,kpss_statistic,kpss_pvalue,kpss_used_lag,stationarity_verdict,recommended_d,constant_series,too_short,all_missing,warnings
366,column_366,600,-0.03372461040387569,0.9556526226142157,6,3.330469697833777,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
367,column_367,600,-3.5655849476106556,0.006454098801094636,19,0.9571326804354708,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
368,column_368,600,-6.139941441029621,8.016433647953132e-08,19,0.6863069661712569,0.014790275802613011,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
369,column_369,600,0.32978636289405716,0.978670546172381,19,1.8420801439311354,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
370,column_370,600,-2.0120100366799827,0.2813320713699693,13,3.6278408647790736,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
371,column_371,600,-1.81227294353925,0.37438576615727115,7,0.6923997418111386,0.014236387108078306,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
372,column_372,600,-6.139941441029621,8.016433647953132e-08,19,0.6863069661712569,0.014790275802613011,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
373,column_373,600,-0.5194372196539689,0.8881673166471745,8,1.5788604713351537,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
374,column_374,600,4.905444168086096,1.0,13,2.9457749372916013,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
375,column_375,600,-1.8876165771262283,0.337908900262526,5,0.661408752844258,0.017053749741431083,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
376,column_376,600,-6.139941441029621,8.016433647953132e-08,19,0.6863069661712569,0.014790275802613011,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
377,column_377,600,-3.662618770653109,0.004670757834729173,17,0.26421050780541044,0.1,16,stationary,0,false,false,false,
378,column_378,600,-0.2084226498656348,0.9375101848863007,5,3.3385338905130935,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
379,column_379,600,-2.169283654628344,0.21758195142240722,18,2.011617262129054,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
380,column_380,600,-6.139941441029621,8.016433647953132e-08,19,0.6863069661712569,0.014790275802613011,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
381,column_381,600,-0.5485257613887221,0.8821941698014033,6,1.5914329181274705,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
382,column_382,600,7.045298014839077,1.0,19,2.927323426885199,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
383,column_383,600,-1.4323410793194438,0.5666769901842441,19,2.216514353383689,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
384,column_384,600,-6.139941441029621,8.016433647953132e-08,19,0.6863069661712569,0.014790275802613011,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
385,column_385,600,-0.656626622369604,0.8576667103373233,6,1.5765681870846793,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
386,column_386,600,4.736852123657354,1.0,14,2.9577318020567005,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
387,column_387,600,-2.0427753600773917,0.26813807346692664,17,2.764720823662898,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
388,column_388,600,-6.139941441029621,8.016433647953132e-08,19,0.6863069661712569,0.014790275802613011,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
389,column_389,600,0.029882370762479907,0.9609346659608226,14,2.02248099761745,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
390,column_390,600,-1.925155003500231,0.3203214916995937,16,3.6178583076079285,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
391,column_391,600,-1.9842382824941582,0.2935265361102276,19,1.2048289099015643,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
392,column_392,600,-5.661823443430976,9.342068791881088e-07,14,0.8613441540079584,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
393,column_393,600,-3.193383388830017,0.020370883416871825,19,0.26432291315245154,0.1,16,stationary,0,false,false,false,
394,column_394,600,0.0006765667524845229,0.9585880019056717,6,3.3528085748971947,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
395,column_395,600,-5.12617707070106,1.24157677102886e-05,17,0.5359048504493215,0.033579988637540206,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
396,column_396,600,-5.661823443430976,9.342068791881088e-07,14,0.8613441540079584,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
397,column_397,600,-3.536395897069551,0.007100115095215445,18,0.2620801862285336,0.1,16,stationary,0,false,false,false,
398,column_398,600,-0.07148062488777016,0.9522061206436646,14,3.354920379276355,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
399,column_399,600,-5.479661892864158,2.299478755654712e-06,19,0.5548518174176573,0.02931265373476186,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
400,column_400,600,-5.587136466301819,1.354904091435005e-06,14,0.8480298228956377,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
401,column_401,600,-3.2451282179542558,0.017516644517830332,18,0.27018423168763606,0.1,16,stationary,0,false,false,false,
402,column_402,600,-0.017728284771768934,0.9570411818511658,6,3.3384815068372964,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
403,column_403,600,-4.658710507939925,0.00010053865936300798,15,0.5455285514260653,0.03141248841755286,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
404,column_404,600,-6.348972752892739,2.6396584807256864e-08,19,0.6884130953184829,0.014598809516501549,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
405,column_405,600,-3.0057816294949102,0.034357985161743654,14,1.1511400646832708,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
406,column_406,600,2.6877167210738335,0.999086271939267,13,3.4212514279486608,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
407,column_407,600,-1.8247229517432462,0.36825833878422937,18,1.2481958902362136,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
408,column_408,600,-5.812446321015173,4.369472088314277e-07,16,0.6852857800739429,0.014883110902368824,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
409,column_409,600,-3.340479461795869,0.013163200364933675,16,1.1541036481760985,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
410,column_410,600,2.8802085678313545,1.0,15,3.4178336427676133,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
411,column_411,600,-4.044950313176589,0.001192590951170923,15,0.5622428902079001,0.0276479977009234,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
412,column_412,600,-5.812446321015173,4.369472088314277e-07,16,0.6852857800739429,0.014883110902368824,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
413,column_413,600,-3.320279849222544,0.013995946403541909,16,1.143885564657444,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
414,column_414,600,2.813390724072416,1.0,12,3.4130190372037603,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
415,column_415,600,-5.1830758499599066,9.519189400716575e-06,18,0.559737501607563,0.028212274412711038,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
416,column_416,600,-5.812446321015173,4.369472088314277e-07,16,0.6852857800739429,0.014883110902368824,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
417,column_417,600,-3.0198763561048247,0.03307943163538875,16,1.1575601550537704,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
418,column_418,600,3.679807146148064,1.0,15,3.4052625707929374,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
419,column_419,600,-4.10925293100057,0.0009349727595523307,14,0.5611026917918648,0.027904799145976395,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
420,column_420,600,-5.812446321015173,4.369472088314277e-07,16,0.6852857800739429,0.014883110902368824,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
421,column_421,600,-3.3986051864239974,0.011006512705970294,16,1.149786099021217,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
422,column_422,600,2.6916287158002064,0.9990865314396643,16,3.4052665337022474,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
423,column_423,600,-4.163276027224534,0.0007598322369361179,17,0.560907649041581,0.027948727693337613,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
424,column_424,600,-5.812446321015173,4.369472088314277e-07,16,0.6852857800739429,0.014883110902368824,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
425,column_425,600,-3.8234142182243462,0.0026766392580080214,17,0.2632704270590882,0.1,16,stationary,0,false,false,false,
426,column_426,600,0.18260125520222917,0.971268693358413,6,3.3265325826112764,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
427,column_427,600,-2.5662932714649305,0.10016577474030919,19,1.6593572256895257,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
428,column_428,600,-5.812446321015173,4.369472088314277e-07,16,0.6852857800739429,0.014883110902368824,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
429,column_429,600,-3.601977680506351,0.005723331110097996,17,0.2656030061411029,0.1,16,stationary,0,false,false,false,
430,column_430,600,0.03609751751620933,0.9614174480388384,7,3.3398439995732616,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
431,column_431,600,-2.2227909228234717,0.19807788728951786,16,1.7937412445637353,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
432,column_432,600,-5.812446321015173,4.369472088314277e-07,16,0.6852857800739429,0.014883110902368824,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
433,column_433,600,-3.0794574121301492,0.02811125780987426,18,0.2655108661763242,0.1,16,stationary,0,false,false,false,
434,column_434,600,0.07716063210917175,0.964466702504556,5,3.333168509785994,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
435,column_435,600,-2.4683804804868723,0.12335844021081532,17,2.0191559364209333,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
436,column_436,600,-5.812446321015173,4.369472088314277e-07,16,0.6852857800739429,0.014883110902368824,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
437,column_437,600,-0.6024162927276927,0.8704351084266299,6,1.5911413928241995,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
438,column_438,600,5.459718832339899,1.0,14,2.942841177150236,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
439,column_439,600,-1.8201510976620938,0.3705041165989358,19,2.2519792257631996,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
440,column_440,600,-5.812446321015173,4.369472088314277e-07,16,0.6852857800739429,0.014883110902368824,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
441,column_441,600,-0.09154114154048602,0.9502745779164827,12,1.842241855694193,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
442,column_442,600,-1.2820537374695193,0.6373422370709839,16,3.6238275195393883,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
443,column_443,600,-2.109291852316415,0.2407947533831754,18,2.180358159309905,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
444,column_444,600,-5.812446321015173,4.369472088314277e-07,16,0.6852857800739429,0.014883110902368824,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
445,column_445,600,0.018651079384975296,0.960047605670383,13,1.8781214815706937,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
446,column_446,600,-1.7034566863815668,0.42933237387206763,17,3.6280620384585966,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
447,column_447,600,-1.2274238636217807,0.661688826431094,16,1.1968414328744597,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
448,column_448,600,0.7397404279947906,0.9905984878313445,8,3.1459490337273155,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
449,column_449,600,-0.6574634737539925,0.8574620350415845,6,1.5804982057935122,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
450,column_450,600,5.090643573938692,1.0,13,2.9522911562142795,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
451,column_451,600,-1.4331813920649707,0.5662692694228529,6,1.9061959100389279,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
452,column_452,600,0.7397404279947906,0.9905984878313445,8,3.1459490337273155,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
453,column_453,600,-0.6037975754303797,0.8701216194122079,6,1.580470747353053,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
454,column_454,600,6.2556210697874395,1.0,19,2.936438937824267,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
455,column_455,600,-1.4826401491355767,0.5420808648501458,18,1.8637440416373077,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
456,column_456,600,0.4960280796842821,0.9847518716990382,6,3.1714189809160924,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
457,column_457,600,-0.503287323446032,0.8913733993713936,7,1.5962528445325213,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
458,column_458,600,4.027886668468816,1.0,11,2.9687209658154967,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
459,column_459,600,-1.8320889334558983,0.36465077916328487,18,0.633549741970004,0.019586387093635995,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
460,column_460,600,1.0529853513490688,0.9947947064737203,9,3.186720223096412,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
461,column_461,600,-0.476821109196781,0.8964608855458067,8,1.5854664467571062,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
462,column_462,600,5.811480232253732,1.0,14,2.9500074667299008,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
463,column_463,600,-1.9426673329123314,0.31226276722582014,15,0.6357237983538337,0.01938874560419693,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
464,column_464,600,0.8429026607341844,0.9922980637651232,9,3.166364935993195,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
465,column_465,600,-0.5539716460612037,0.8810471202283997,7,1.5781250862533935,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
466,column_466,600,6.065014874264357,1.0,17,2.9553111512911574,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
467,column_467,600,-3.744248618918108,0.003532097554178471,19,0.8399283644306564,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
468,column_468,600,0.8429026607341844,0.9922980637651232,9,3.166364935993195,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
469,column_469,600,-3.5914383605987297,0.005926833297741108,17,0.2656722781784381,0.1,16,stationary,0,false,false,false,
470,column_470,600,0.04805252065282024,0.9623301267812545,7,3.344164915133381,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
471,column_471,600,-5.130968564099215,1.2142170280599195e-05,19,0.46680679142637466,0.04914261454360932,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; stationary after differencing
472,column_472,600,0.8429026607341844,0.9922980637651232,9,3.166364935993195,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
473,column_473,600,-3.2744449028264513,0.01606015566472229,16,1.1504351419420866,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
474,column_474,600,4.229547812242876,1.0,17,3.4082216015647657,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
475,column_475,600,-6.049287374309533,1.2891523692979304e-07,15,0.4626759738625626,0.05013966643855062,16,stationary,0,false,false,false,
476,column_476,600,0.8429026607341844,0.9922980637651232,9,3.166364935993195,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
477,column_477,600,-3.329253375647717,0.013620424518527175,16,1.151775518523883,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
478,column_478,600,3.5849498740398613,1.0,14,3.3951613134538103,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
479,column_479,600,-4.514583935466649,0.0001850464883370029,18,0.5588245955877336,0.02841788387663658,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
480,column_480,600,0.8429026607341844,0.9922980637651232,9,3.166364935993195,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
481,column_481,600,-2.853425228727312,0.05103826854833769,13,1.158909463010322,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
482,column_482,600,3.682280534898506,1.0,17,3.4177806274104943,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
483,column_483,600,-4.108631678837199,0.0009371909308061234,16,0.5572787651439852,0.02876604388648981,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
484,column_484,600,0.8429026607341844,0.9922980637651232,9,3.166364935993195,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
485,column_485,600,-2.6212609321228957,0.08868219637496816,14,1.1601887660376278,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
486,column_486,600,3.076994108768072,1.0,12,3.396975830631013,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
487,column_487,600,-3.813674229171791,0.0027704677321475865,14,0.5625674643191122,0.02757489542362337,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
488,column_488,600,0.8429026607341844,0.9922980637651232,9,3.166364935993195,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
489,column_489,600,-2.7640844578541546,0.0635900089591821,13,1.1548324540289396,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
490,column_490,600,2.7487605768259593,1.0,15,3.409412752604919,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
491,column_491,600,-4.695602286984576,8.576819641240377e-05,14,0.5640798981361146,0.02723425717655076,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
492,column_492,600,0.8429026607341844,0.9922980637651232,9,3.166364935993195,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
493,column_493,600,-0.6013659054591627,0.8706730894035113,6,1.5910343794798814,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
494,column_494,600,5.843957931296093,1.0,19,2.945727866265032,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
495,column_495,600,-2.3615326587961643,0.15288908412072927,19,2.242996409035159,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
496,column_496,600,0.8429026607341844,0.9922980637651232,9,3.166364935993195,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
497,column_497,600,0.14258529981048518,0.9688511643531378,12,2.012260924778859,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
498,column_498,600,-1.1820610298689618,0.6812646110672644,11,3.6262636029424726,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
499,column_499,600,-2.403929963306422,0.14063027652690746,17,2.1437016916617693,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
500,column_500,600,0.8429026607341844,0.9922980637651232,9,3.166364935993195,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
501,column_501,600,0.508856672697805,0.9851398162645678,15,1.8498254288993976,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
502,column_502,600,-2.2743850429960926,0.18036241762586708,19,3.6233634269950046,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
503,column_503,600,-1.3285041832463154,0.616032845300781,18,1.1959610022427785,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
504,column_504,600,-0.8222346533879228,0.8125034041118663,17,3.5917404721443242,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
505,column_505,600,0.613540028184292,0.9879446560069467,17,1.8646649512203461,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
506,column_506,600,-1.5606069634305,0.5033457215320549,19,3.6297464816504506,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
507,column_507,600,-1.5855048927613065,0.4908706828825749,5,1.8707652755353215,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
508,column_508,600,-0.8222346533879228,0.8125034041118663,17,3.5917404721443242,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
509,column_509,600,0.7551400781425252,0.9908764265874318,17,2.0393658058383464,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
510,column_510,600,-1.7218606630812927,0.41988585501211895,14,3.620497249522068,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
511,column_511,600,-1.6043799278339426,0.4813929446208742,6,1.8807386276937819,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
512,column_512,600,0.05322783895959294,0.9627187914186046,19,3.6468209782450676,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
513,column_513,600,0.11813177102671968,0.9672774520007794,12,1.945335203394281,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
514,column_514,600,-1.8133589192890325,0.3738498201905332,17,3.6246892399398742,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
515,column_515,600,-1.776229991492021,0.3923250519880362,18,0.6322545605754003,0.019704130856781788,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
516,column_516,600,-0.23510820144937528,0.9342053675188069,19,3.734759628313935,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
517,column_517,600,-0.2745044656616598,0.9290384480007982,12,1.8537975974399046,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
518,column_518,600,-1.4925704960242305,0.5371833544792828,11,3.6156170745204896,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
519,column_519,600,-1.7927257080220558,0.3840791114307234,19,0.6328044738146645,0.019654138744121405,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
520,column_520,600,-0.20629231626418082,0.9377674221322347,15,3.71206914311887,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
521,column_521,600,0.2835408164928376,0.9765766185707186,15,1.9596386978776805,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
522,column_522,600,-1.779201295666412,0.39083546093075194,14,3.623911077942037,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
523,column_523,600,-3.7773870802368203,0.0031473356781711362,19,0.8413618131864512,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
524,column_524,600,-0.20629231626418082,0.9377674221322347,15,3.71206914311887,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
525,column_525,600,-3.3108657689644785,0.01439970596339438,17,0.25876544353017006,0.1,16,stationary,0,false,false,false,
526,column_526,600,-0.09916846578584942,0.9495212945632435,6,3.339272245666342,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
527,column_527,600,-5.631900041753983,1.0847034912743868e-06,18,0.4613949688064475,0.05069182379032437,16,stationary,0,false,false,false,
528,column_528,600,-0.20629231626418082,0.9377674221322347,15,3.71206914311887,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
529,column_529,600,-0.5791981189012868,0.8756134634390456,6,1.5924550539060442,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
530,column_530,600,7.642012857629955,1.0,19,2.9428643103472885,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
531,column_531,600,-5.400270561014357,3.38277459981559e-06,13,0.4673150493777703,0.04902814203203373,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
532,column_532,600,-0.20629231626418082,0.9377674221322347,15,3.71206914311887,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
533,column_533,600,-2.824133458102031,0.05490830861031415,13,1.1532822482139269,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
534,column_534,600,3.3305300791846597,1.0,17,3.404042207727072,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
535,column_535,600,-1.9730887531731847,0.298495943664319,17,0.6352396622252902,0.019432757979519075,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
536,column_536,600,-0.20629231626418082,0.9377674221322347,15,3.71206914311887,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
537,column_537,600,-3.3022941300161746,0.014776237738064373,18,1.1457177115396393,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
538,column_538,600,5.402576908164896,1.0,13,2.9352051712553506,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
539,column_539,600,-4.091437352605533,0.0010005741761772292,16,0.5716381268366547,0.02553195341516785,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
540,column_540,600,-0.20629231626418082,0.9377674221322347,15,3.71206914311887,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
541,column_541,600,-3.6321235776156375,0.005175771289259818,18,1.1505768484233374,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
542,column_542,600,3.731920010727246,1.0,19,3.405963887377529,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
543,column_543,600,-4.486492536660953,0.00020799113979801337,17,0.556916437718918,0.02884764916240586,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
544,column_544,600,-0.20629231626418082,0.9377674221322347,15,3.71206914311887,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
545,column_545,600,-3.0994303396508247,0.026595374632485628,15,1.1491756423452024,0.01,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
546,column_546,600,3.273716852498539,1.0,16,3.4234573410545095,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
547,column_547,600,-4.081220803622877,0.0010401122468695282,16,0.5630102486507591,0.027475169222801996,16,non_stationary,1,false,false,false,mixed ADF/KPSS decision; max differencing reached
548,column_548,600,-0.20629231626418082,0.9377674221322347,15,3.71206914311887,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
549,column_549,600,-0.655707134375131,0.8578913284874272,6,1.5761247817267532,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
